,no,name,x_coor,y_coor,addr
1986,7144,서울우유앞,127.0729249,37.59175665,서울 중랑구 상봉동 160-15
1987,7145,서울우유앞,127.0730767,37.59143892,서울 중랑구 면목동 295-1
1988,7146,중랑초등학교,127.0740716,37.58923314,서울 중랑구 면목동 294-28
1989,7147,중랑초등학교,127.0744198,37.58942827,서울 중랑구 면목동 47-5
1990,7148,KT중랑지사,127.0773994,37.59033546,서울 중랑구 면목동 181-3
1991,7149,KT중랑지점,127.0782822,37.59072708,서울 중랑구 면목동 47-1
1992,7150,KT중랑지점사거리,127.080865,37.5914094,서울 중랑구 면목동 282-8
1993,7151,금성시장,127.0813174,37.59160847,서울 중랑구 상봉동 160-32
1994,7152,서울창업카페상봉점,127.0836749,37.59200158,서울 중랑구 면목동 282-7
1995,7153,서울창업카페상봉점,127.0843278,37.59226244,서울 중랑구 상봉동 160-18
1996,7154,면목6거리,127.087658,37.59286497,서울 중랑구 면목동 282-4
1997,7155,면목6거리,127.0872252,37.59287478,서울 중랑구 상봉동 160-21
1998,7156,상봉신협,127.0901147,37.59338749,서울 중랑구 면목동 282-3
1999,7157,상봉신협,127.0905905,37.59358931,서울 중랑구 상봉동 403-3
2000,7158,상봉터미널입구,127.0923529,37.59386637,서울 중랑구 면목동 282-1
2001,7159,상봉터미널입구,127.0935233,37.59422572,서울 중랑구 망우동 534-21
2002,7160,혜원여중고입구,127.0950911,37.59445007,서울 중랑구 망우동 534-22
2003,7161,혜원여중고입구,127.0953777,37.59462022,서울 중랑구 망우동 534-22
2004,7162,봉우재고개,127.0977771,37.59502222,서울 중랑구 망우동 534-23
2005,7163,봉우재고개,127.0973309,37.59503598,서울 중랑구 망우동 534-23
2006,7164,우림시장,127.099575,37.595449,서울 중랑구 망우동 534-23
2007,7165,우림시장,127.0991648,37.59546078,서울 중랑구 망우동 534-23
2008,7166,지하철7호선상봉역,127.0860998,37.59438488,서울 중랑구 상봉동 160-22
2009,7167,지하철7호선상봉역,127.086022,37.59421113,서울 중랑구 상봉동 160-22
2010,7168,면목초등학교,127.086903,37.59133249,서울 중랑구 면목동 282-5
2011,7169,면목초등학교,127.0867729,37.59131769,서울 중랑구 면목동 282-5
2012,7170,지하철7호선면목역,127.0873339,37.58914754,서울 중랑구 면목동 282-6
2013,7171,지하철7호선면목역,127.0874654,37.58915673,서울 중랑구 면목동 282-6
2014,7172,면목본동주민센터.면목정보도서관,127.0881038,37.58673924,서울 중랑구 면목동 483-23
2015,7173,면목본동주민센터.면목정보도서관,127.0881056,37.58651631,서울 중랑구 면목동 561
2016,7174,면동초등학교,127.0884137,37.58425855,서울 중랑구 면목동 421
2017,7175,면동초등학교,127.0883595,37.58485479,서울 중랑구 면목동 421
2018,7176,면목우체국.녹색병원,127.088664,37.58205484,서울 중랑구 면목동 495
2019,7177,면목우체국.녹색병원,127.088507,37.582642,서울 중랑구 면목동 495
2020,7178,지하철7호선사가정역,127.088135,37.58002731,서울 중랑구 면목동 630
2021,7179,지하철7호선사가정역,127.0885263,37.58121469,서울 중랑구 면목동 495
2022,7180,면목시장,127.0876333,37.57966243,서울 중랑구 면목동 630
2023,7181,면남초등학교,127.0862285,37.57867091,서울 중랑구 면목동 630
2024,7182,면남초등학교,127.0859773,37.57839054,서울 중랑구 면목동 632-6
2025,7183,방약국앞,127.0857798,37.57579922,서울 중랑구 면목동 700
2026,7184,방약국앞,127.0857741,37.5760323,서울 중랑구 면목동 700
2027,7185,중곡초등학교,127.0841403,37.57293822,서울 중랑구 면목동 693
2028,7186,중곡초등학교,127.0841835,37.57314918,서울 중랑구 면목동 693
2029,7187,삼용사입구,127.1001404,37.59768417,서울 중랑구 망우동 466-10
2030,7188,삼용사입구,127.1002404,37.5969492,서울 중랑구 망우동 534-10
2031,7189,용마공원입구,127.0992633,37.5938187,서울 중랑구 망우동 534-12
2032,7190,용마공원입구,127.0993804,37.59430869,서울 중랑구 망우동 534-12
2033,7191,면일초등학교,127.0981688,37.591821,서울 중랑구 망우동 534-14
2034,7192,우리은행망우동지점,127.0977235,37.59128784,서울 중랑구 망우동 534-14
2035,7193,서일대학교,127.0967948,37.58964491,서울 중랑구 면목동 49-48
2036,7194,서일대학교,127.0966469,37.58913275,서울 중랑구 면목동 49-48
2037,7195,용마문화복지센터,127.0951788,37.58642519,서울 중랑구 면목동 49-5
2038,7196,용마문화복지센터,127.0952134,37.58675856,서울 중랑구 면목동 49-4
2039,7197,중화중학교,127.0939263,37.58404429,서울 중랑구 면목동 49-8
2040,7198,중화중학교.다문화가족지원센터,127.0941862,37.58474755,서울 중랑구 면목동 49-5
2041,7199,면중초등학교,127.0933349,37.58124655,서울 중랑구 면목동 507-14
2042,7200,면중초등학교,127.0933712,37.58226655,서울 중랑구 면목동 442-1
2043,7201,한양수자인사가정파크,127.0925731,37.57985734,서울 중랑구 면목동 532-61
2044,7203,면목동금호어울림아파트,127.0918568,37.5792808,서울 중랑구 면목동 532-61
2045,7204,면목동금호어울림아파트,127.090614,37.57785792,서울 중랑구 면목동 580
2046,7205,면목동대원칸타빌아파트,127.0901284,37.5775057,서울 중랑구 면목동 580
2047,7206,용마폭포공원,127.0886669,37.57573421,서울 중랑구 면목동 583-116
2048,7207,용마폭포공원,127.0886479,37.57587148,서울 중랑구 면목동 583-116
2049,7208,용마산역,127.0866093,37.57341342,서울 중랑구 면목동 1382-13
2050,7209,용마산역,127.086499,37.57345505,서울 중랑구 면목동 1382-13
2051,7210,용마산하늘채아파트,127.0861694,37.57102269,서울 중랑구 면목동 1347-1
2052,7211,용마산하늘채아파트,127.0860581,37.57125846,서울 중랑구 면목동 1347-1
2053,7212,묵동구길,127.0789357,37.61557208,서울 중랑구 묵동 189-17
2054,7213,묵동구길,127.0792057,37.61602383,서울 중랑구 묵동 189-17
2055,7214,묵1동주민센터입구.먹골역,127.0778432,37.61185543,서울 중랑구 묵동 189-4
2056,7215,묵1동주민센터입구.먹골역,127.0778473,37.61258546,서울 중랑구 묵동 189-4
2057,7216,신성은하수아파트,127.0735504,37.58889388,서울 중랑구 면목동 295-2
2058,7217,신성은하수아파트,127.0735958,37.58847247,서울 중랑구 면목동 295-2
2059,7218,면목2동한신아파트,127.0738109,37.58751793,서울 중랑구 면목동 295-3
2060,7219,면목2동한신아파트,127.0738943,37.5872211,서울 중랑구 면목동 295-3
2061,7220,면목5동,127.0758778,37.58564128,서울 중랑구 면목동 194-11
2062,7221,면목5동,127.07588,37.58573671,서울 중랑구 면목동 295-6
2063,7222,동서그랜드맨션,127.0781961,37.58617963,서울 중랑구 면목동 295-7
2064,7223,동서그랜드맨션,127.0786963,37.58640113,서울 중랑구 면목동 295-7
2065,7224,하나은행면목지점,127.0808793,37.58678162,서울 중랑구 면목동 284-3
2066,7225,하나은행면목지점,127.0811027,37.58693375,서울 중랑구 면목동 284-3
2067,7226,면목복개천,127.0859144,37.58789077,서울 중랑구 면목동 483-23
2068,7227,면목복개천,127.0859033,37.58799966,서울 중랑구 면목동 482-10
2069,7228,지하철7호선면목역,127.0883512,37.58843057,서울 중랑구 면목동 105-13
2070,7229,면목역,127.0885813,37.58858931,서울 중랑구 면목동 482-8
2071,7230,농협앞,127.0919538,37.58923148,서울 중랑구 면목동 72-57
2072,7231,농협앞,127.0920296,37.58935619,서울 중랑구 면목동 49-12
2073,7232,혜원여중고후문,127.0960699,37.59014382,서울 중랑구 면목동 23-2
2074,7233,혜원여중고후문,127.0965575,37.59037118,서울 중랑구 면목동 49-15
2075,7234,면목마젤란아파트,127.0837635,37.58681828,서울 중랑구 면목동 1507-14
2076,7235,면목마젤란아파트,127.0839028,37.58671626,서울 중랑구 면목동 1507-14
2077,7236,녹색병원입구,127.0837118,37.58415713,서울 중랑구 면목동 1508-4
2078,7237,녹색병원입구,127.0833785,37.58490237,서울 중랑구 면목동 1507-14
2079,7238,면목두산아파트1차,127.0837777,37.58196077,서울 중랑구 면목동 1509-5
2080,7239,면목두산아파트1차,127.0835638,37.58181293,서울 중랑구 면목동 1509-5
2081,7240,면목두산아파트4.5단지,127.0813151,37.57853653,서울 중랑구 면목동 1509-5
2082,7241,면목두산아파트4.5단지,127.0810218,37.57851931,서울 중랑구 면목동 1509-5
2083,7242,홈플러스면목동점,127.082202,37.58121554,서울 중랑구 면목동 168-3
2084,7243,홈플러스면목동점,127.0817204,37.58114688,서울 중랑구 면목동 168-3
2085,7244,면목두산아파트2차,127.0848415,37.58105204,서울 중랑구 면목동 610
2086,7245,면목두산아파트2차,127.0844413,37.58101164,서울 중랑구 면목동 630
2087,7246,사가정역,127.0877377,37.58082048,서울 중랑구 면목동 610
2088,7247,사가정역,127.0876532,37.58075606,서울 중랑구 면목동 630
2089,7248,사가정시장,127.0897864,37.58052821,서울 중랑구 면목동 610
2090,7249,사가정시장,127.0895328,37.58050041,서울 중랑구 면목동 630
2091,7250,용마산교차로,127.0925226,37.58058853,서울 중랑구 면목동 524-9
2092,7251,중화2동주민센터,127.0767673,37.6015967,서울 중랑구 중화동 50-11
2093,7252,중화2동주민센터,127.0770071,37.60152098,서울 중랑구 중화동 50-11
2094,7253,지하철7호선중화역3번출구,127.0791088,37.601614,서울 중랑구 중화동 50-3
2095,7254,지하철7호선중화역3번출구,127.0789975,37.601524,서울 중랑구 중화동 50-3
2096,7255,지하철7호선중화역2번출구,127.0806856,37.60164759,서울 중랑구 중화동 50-4
2097,7256,지하철7호선중화역2번출구,127.0801077,37.60153833,서울 중랑구 중화동 50-4
2098,7257,중흥초등학교,127.0827333,37.60177664,서울 중랑구 중화동 101-1
2099,7258,중흥초등학교,127.083193,37.601712,서울 중랑구 중화동 110-12
2100,7259,이화연립경동제일교회앞,127.0849985,37.60234776,서울 중랑구 중화동 10-6
2101,7260,이화연립경동제일교회앞,127.0853819,37.60236052,서울 중랑구 중화동 10-6
2102,7261,쌍용아파트신내테크노타운앞,127.0879642,37.60328672,서울 중랑구 상봉동 493
2103,7262,쌍용아파트신내테크노타운앞,127.0880182,37.6032056,서울 중랑구 상봉동 493
2104,7263,엘지아파트앞,127.0901116,37.6041669,서울 중랑구 상봉동 493
2105,7264,엘지아파트앞,127.0901558,37.60408039,서울 중랑구 상봉동 493
2106,7265,신현중학교,127.0917087,37.60519698,서울 중랑구 상봉동 493
2107,7266,신현중학교,127.0913576,37.60485323,서울 중랑구 상봉동 493
2108,7267,중랑구청,127.0942897,37.60662515,서울 중랑구 신내동 664
2109,7268,중랑구청,127.0935972,37.60625819,서울 중랑구 신내동 664
2110,7269,동성프라자앞,127.0971982,37.60774568,서울 중랑구 신내동 407-26
2111,7270,동성프라자앞,127.0976018,37.60779066,서울 중랑구 신내동 407-26
2112,7271,성원아파트경남아너스빌앞,127.0955184,37.60396504,서울 중랑구 신내동 561
2113,7272,성원아파트경남아너스빌앞,127.0957882,37.60343651,서울 중랑구 신내동 561
2114,7273,중랑구청사거리,127.09525,37.605508,서울 중랑구 신내동 561
2115,7274,중랑구청사거리,127.0953395,37.60591069,서울 중랑구 신내동 561
2116,7275,신내동성3차아파트,127.0952217,37.60761525,서울 중랑구 신내동 667-1
2117,7276,신내동성1.2차아파트,127.0960446,37.60969406,서울 중랑구 신내동 667-1
2118,7277,신내10단지아파트,127.0956361,37.60912047,서울 중랑구 신내동 667-1
2119,7278,신내9단지아파트,127.0961085,37.61055289,서울 중랑구 신내동 667-1
2120,7279,신내8단지아파트.서울의료원,127.0962867,37.61313232,서울 중랑구 신내동 316-2
2121,7280,신내9단지아파트.서울의료원,127.0965516,37.61262533,서울 중랑구 신내동 316-2
2122,7281,신내7단지아파트홈플러스,127.0939089,37.61528723,서울 중랑구 신내동 645-1
2123,7282,신내7단지아파트홈플러스,127.0935648,37.61552909,서울 중랑구 신내동 645-1
2124,7283,봉화초등학교,127.0915906,37.61382038,서울 중랑구 신내동 654-1
2125,7284,봉화초등학교,127.0915127,37.61388437,서울 중랑구 신내동 654-1
2126,7285,신내6단지아파트.옹기테마공원,127.0904052,37.61388295,서울 중랑구 신내동 655-1
2127,7286,신내6단지,127.0916883,37.61623121,서울 중랑구 신내동 650
2128,7287,신내6단지아파트.옹기테마공원,127.0899066,37.61409639,서울 중랑구 신내동 655-2
2129,7288,신내우체국.5단지두산대림아파트,127.0899215,37.61660849,서울 중랑구 신내동 650-2
2130,7289,신내우체국.5단지두산대림아파트,127.0896596,37.61641419,서울 중랑구 묵동 20-5
2131,7290,구립도서관체육관,127.0873173,37.61551953,서울 중랑구 묵동 22
2132,7291,구립도서관체육관,127.0875716,37.61550443,서울 중랑구 묵동 20-4
2133,7292,신내4단지아파트,127.0860834,37.61659163,서울 중랑구 묵동 20-3
2134,7293,신내4단지아파트,127.086254,37.61657185,서울 중랑구 묵동 20-3
2135,7294,지하철6호선화랑대역,127.0859767,37.61973262,서울 중랑구 묵동 30
2136,7295,지하철6호선화랑대역,127.086365,37.61965468,서울 중랑구 묵동 30
2137,7296,봉화산역2번출구,127.0928492,37.61682419,서울 중랑구 신내동 643-1
2138,7297,봉화산역3번출구,127.0930385,37.61664574,서울 중랑구 신내동 643-1
2139,7298,중랑경찰서후문,127.1051592,37.61977445,서울 중랑구 신내동 산 58-1
2140,7299,새우개마을,127.10347,37.618204,서울 중랑구 신내동 산 52-6
2141,7300,신내능마을,127.1014998,37.61438593,서울 중랑구 신내동 71-37
2142,7301,신내능마을,127.1014345,37.61455855,서울 중랑구 신내동 71-37
2143,7302,신내교회.신내데시앙아파트,127.1011734,37.61001201,서울 중랑구 망우동 338-4
2144,7303,신내교회.신내데시앙아파트,127.1010655,37.61053684,서울 중랑구 망우동 333-2
2145,7304,신내초등학교,127.100765,37.605293,서울 중랑구 신내동 418-8
2146,7305,신내새한아파트앞,127.1009227,37.60584434,서울 중랑구 신내동 418-8
2147,7306,능산지하차도,127.100411,37.600571,서울 중랑구 신내동 509-2
2148,7307,능산지하차도,127.100329,37.60108299,서울 중랑구 신내동 492-5
2149,7308,상봉터미널,127.0930155,37.59645981,서울 중랑구 망우동 534-20
2150,7309,상봉터미널,127.0929064,37.59622942,서울 중랑구 상봉동 160-27
2151,7310,망우3동주민센터.혜원여중고후문,127.0934504,37.59216172,서울 중랑구 망우동 534-19
2152,7311,망우3동주민센터.혜원여중고후문,127.0933015,37.5924693,서울 중랑구 망우동 477-58
2153,7312,동원시장,127.0936215,37.59045333,서울 중랑구 망우동 534-18
2154,7313,동원시장,127.0935067,37.59040356,서울 중랑구 면목동 49-17
2155,7314,면목본동파출소,127.0940451,37.58865127,서울 중랑구 면목동 49-12
2156,7315,면목본동파출소,127.094428,37.587206,서울 중랑구 면목동 49-10
2157,7316,중화2동체육공원,127.0735865,37.60005504,서울 중랑구 중화동 50-17
2158,7317,중화빗물펌프장,127.0719239,37.59819971,서울 중랑구 중화동 51-1
2159,7318,중화2동새마을금고,127.0722405,37.5952296,서울 중랑구 중화동 51-3
2160,7319,중화2동새마을금고,127.072346,37.59523327,서울 중랑구 중화동 51-3
2161,7320,중랑교동부시장,127.0725405,37.59382826,서울 중랑구 중화동 211-6
2162,7321,중랑교동부시장,127.0726382,37.59387657,서울 중랑구 중화동 211-6
2163,7324,아남리치카운티아파트,127.0852656,37.59022041,서울 중랑구 면목동 1505-5
2164,7325,망우동고개,127.1082109,37.60127062,서울 중랑구 망우동 537-2
2165,7326,망우동고개,127.1081305,37.60101189,서울 중랑구 망우동 537-2
2166,7327,망우금호어울림아파트,127.1079813,37.60204541,서울 중랑구 망우동 182-6
2167,7328,망우동금호어울림아파트,127.1080165,37.60235054,서울 중랑구 망우동 86-14
2168,7329,경남아파트,127.1071027,37.60382236,서울 중랑구 망우동 226
2169,7330,서울특별시북부병원,127.1071592,37.60394387,서울 중랑구 망우동 86-14
2170,7331,양원역입구,127.106195,37.60553999,서울 중랑구 망우동 238-1
2171,7332,양원역입구,127.1062704,37.60563001,서울 중랑구 망우동 238-1
2172,7333,양원리,127.1063219,37.60890741,서울 중랑구 망우동 269-1
2173,7334,양원리,127.1061904,37.60891897,서울 중랑구 망우동 269-1
2174,7335,동서울교회,127.1052075,37.61180935,서울 중랑구 망우동 299
2175,7336,동서울교회,127.1053066,37.61167975,서울 중랑구 망우동 296-19
2176,7337,중랑공영차고지,127.1020072,37.61360933,서울 중랑구 신내동 63-7
2177,7338,중랑공영차고지,127.1019534,37.61374845,서울 중랑구 신내동 63-7
2178,7346,면목아남아파트,127.0851829,37.59028916,서울 중랑구 면목동 1505-5
2179,7347,중랑소방서,127.0952132,37.61486336,서울 중랑구 신내동 644-2
2180,7348,세방아파트입구,127.0845195,37.61504446,서울 중랑구 묵동 20-3
2181,7349,원묵고등학교,127.0855065,37.61565413,서울 중랑구 묵동 20-3
2182,7350,먹골파출소.신안아파트입구,127.0821945,37.61450247,서울 중랑구 묵동 120-1
2183,7351,먹골파출소.신안아파트입구,127.081315,37.61440286,서울 중랑구 묵동 120-1
2184,7352,신안2차아파트,127.0788603,37.61477567,서울 중랑구 묵동 294-9
2185,7353,신안2차아파트입구,127.079875,37.61443261,서울 중랑구 묵동 120-1
2186,7354,중랑소방서,127.0951753,37.61477693,서울 중랑구 신내동 645-1
2187,7355,송곡여고양원역,127.1058772,37.60580983,서울 중랑구 망우동 244-3
2188,7356,송곡여고양원역,127.1059414,37.60573369,서울 중랑구 망우동 244-3
2189,7357,풍진슈퍼,127.1034852,37.60471653,서울 중랑구 망우동 352-50
2190,7358,풍진슈퍼,127.1035446,37.60463347,서울 중랑구 망우동 537-10
2191,7359,이화미디어고.중랑숲어린이도서관,127.1019809,37.60323735,서울 중랑구 망우동 353-1
2192,7360,이화미디어고.중랑숲어린이도서관,127.1020864,37.60312919,서울 중랑구 망우동 353-1
2193,7361,금란교회,127.1019664,37.60107733,서울 중랑구 망우동 356-35
2194,7362,금란교회,127.1020779,37.60106851,서울 중랑구 망우동 535-6
2195,7363,망우사거리,127.1001548,37.60051347,서울 중랑구 신내동 509-4
2196,7364,망우사거리,127.1000391,37.60040652,서울 중랑구 망우동 537-22
2197,7365,국민은행망우동지점,127.0974181,37.59989626,서울 중랑구 신내동 510-2
2198,7366,국민은행망우동지점,127.097431,37.59983697,서울 중랑구 망우동 537-23
2199,7367,신내6단지아파트,127.0917609,37.61630353,서울 중랑구 신내동 647-1
2200,7369,이수아파트앞시장입구,127.0832894,37.618279,서울 중랑구 묵동 387-1
2201,7370,이수아파트앞시장입구,127.0832731,37.61819036,서울 중랑구 묵동 43-2
2202,7371,묵동교,127.0791466,37.61798335,서울 중랑구 묵동 322-2
2203,7372,묵동교,127.0791815,37.61789798,서울 중랑구 묵동 322-2
2204,7373,동양쇼핑,127.0785798,37.61541769,서울 중랑구 묵동 190-2
2205,7374,동양쇼핑,127.0779234,37.61559532,서울 중랑구 묵동 190-2
2206,7375,우리은행,127.0768005,37.61574683,서울 중랑구 묵동 190-6
2207,7376,목동교입구.로프트원오피스텔,127.0768117,37.61565315,서울 중랑구 묵동 190-6
2208,7377,한국아파트,127.0734306,37.61513551,서울 중랑구 묵동 189-14
2209,7378,동구햇살아파트,127.0740028,37.61349867,서울 중랑구 묵동 388
2210,7379,묵동명사약국,127.0753943,37.61494927,서울 중랑구 묵동 199-2
2211,7380,묵동명사약국,127.0755022,37.61494877,서울 중랑구 묵동 197-4
2212,7381,브라운캐슬,127.075426,37.61360196,서울 중랑구 묵동 199-3
2213,7382,브라운캐슬,127.0755026,37.61361068,서울 중랑구 묵동 197-4
2214,7383,먹골역입구,127.0757923,37.61168017,서울 중랑구 묵동 199-6
2215,7384,먹골역입구,127.075867,37.61169193,서울 중랑구 묵동 197-8
2216,7385,묵2동주민센터,127.0761147,37.60990419,서울 중랑구 묵동 197-12
2217,7386,묵2동주민센터,127.076178,37.60997658,서울 중랑구 묵동 199-6
2218,7387,금보당금은방,127.0764736,37.60811138,서울 중랑구 묵동 199-7
2219,7388,금보당금은방,127.0766162,37.60792479,서울 중랑구 묵동 195-9
2220,7389,신묵초등학교입구,127.0767126,37.60662745,서울 중랑구 묵동 195-9
2221,7390,신묵초등학교,127.0768091,37.60679105,서울 중랑구 묵동 195-9
2222,7391,제일시장,127.0770545,37.60497758,서울 중랑구 중화동 68-1
2223,7392,제일프라자,127.0771707,37.60497348,서울 중랑구 중화동 65-9
2224,7393,신동신약국,127.0773272,37.60354064,서울 중랑구 중화동 65-3
2225,7394,신동신약국,127.0775084,37.60306218,서울 중랑구 중화동 69-1
2226,7395,중화역입구대원사약국,127.0777674,37.60126044,서울 중랑구 중화동 70-1
2227,7396,중화역입구대원사입구,127.0777648,37.60178789,서울 중랑구 중화동 69-2
2228,7397,태릉시장입구,127.0781227,37.59948266,서울 중랑구 중화동 70-2
2229,7398,태릉프라자약국농협,127.077052,37.59829002,서울 중랑구 중화동 64-4
2230,7399,태릉시장입구굴다리,127.0757591,37.59651169,서울 중랑구 중화동 58-2
2231,7401,우남푸르미아아파트,127.0995877,37.6075688,서울 중랑구 신내동 391-2
2232,7402,우남푸르미아아파트,127.0991513,37.60702445,서울 중랑구 신내동 410-4
2233,7403,신내초등학교,127.0979075,37.60566837,서울 중랑구 신내동 451-1
2234,7404,신내초등학교,127.0977941,37.60511065,서울 중랑구 신내동 451-1
2235,7405,경남아파트,127.096692,37.60237342,서울 중랑구 신내동 521-2
2236,7406,대명프라자,127.0968448,37.60252902,서울 중랑구 신내동 520-1
2237,7407,건영아파트,127.0960762,37.6022264,서울 중랑구 신내동 522-15
2238,7408,상봉1동주민센터,127.0875705,37.60042951,서울 중랑구 상봉동 263-7
2239,7409,상봉1동주민센터,127.0873702,37.60066545,서울 중랑구 상봉동 210-22
2240,7410,신내쌍용아파트,127.0874082,37.60153281,서울 중랑구 상봉동 247-4
2241,7411,신내쌍용아파트,127.0872235,37.60178564,서울 중랑구 상봉동 216-1
2242,7415,면목두산아파트2.3단지,127.0826682,37.57981892,서울 중랑구 면목동 1509-5
2243,7417,망우역,127.0928673,37.59863248,서울 중랑구 상봉동 160-2
2244,7418,중랑공영차고지.신내역,127.103289,37.61341081,서울 중랑구 신내동 63-13
2245,7420,서울특별시북부병원,127.1088583,37.60498158,서울 중랑구 망우동 산 36-4
2246,7421,양원역,127.1075371,37.60621092,서울 중랑구 망우동 244-13
2247,7422,성은교회앞,127.0719557,37.59733372,서울 중랑구 중화동 51-1
2248,7424,해모로아파트앞,127.111348,37.601844,서울 중랑구 망우동 93-2
2249,7425,먹골역,127.0779571,37.60894677,서울 중랑구 묵동 189-6
2250,7426,먹골역,127.0780638,37.60935223,서울 중랑구 묵동 189-6
2251,7427,중화2동체육공원,127.0736643,37.60037287,서울 중랑구 중화동 382
2252,7429,태릉고등학교앞,127.0857063,37.61832902,서울 중랑구 묵동 6-1
2253,7430,태릉고등학교.원묵초등학교,127.0872262,37.61824832,서울 중랑구 묵동 20-3
2254,7431,태릉고등학교.원묵초등학교,127.0871359,37.617901,서울 중랑구 묵동 20-3
2255,7432,서울의료원후문,127.0975998,37.61378084,서울 중랑구 신내동 316-4
2256,7433,서울의료원후문,127.0982057,37.61367915,서울 중랑구 신내동 316-4
2257,7434,신내데시앙아파트후문,127.0995853,37.61311972,서울 중랑구 신내동 316-4
2258,7435,신내데시앙아파트후문,127.1002214,37.61299861,서울 중랑구 신내동 316-4
2259,7436,중화중학교삼거리,127.0948315,37.58643739,서울 중랑구 면목동 49-5
2260,7437,새우개마을입구,127.099914,37.61426921,서울 중랑구 신내동 321-5
2261,7438,신내차량사업소입구,127.10194,37.61280971,서울 중랑구 망우동 324-15
2262,7439,용마산빌라,127.0842159,37.57120205,서울 광진구 중곡동 546
2263,7440,신내역1번출구,127.1020909,37.61286314,서울 중랑구 망우동 324-10
2264,7442,능말입구,127.1057561,37.6140166,서울 중랑구 신내동 114-12
2265,7447,능말입구,127.1055868,37.61395419,서울 중랑구 신내동 63-6
2266,7448,중랑경찰서후문,127.1048651,37.61967117,서울 중랑구 신내동 산 58-1
2267,7449,신내데시앙아파트,127.1012232,37.61099043,서울 중랑구 망우동 333-2
2268,7450,당너머,127.1076591,37.61288655,서울 중랑구 신내동 56-13
2269,7451,당너머,127.1079563,37.612769,서울 중랑구 신내동 산 6-1
2270,7452,신내데시앙포레아파트220동앞,127.1127693,37.61558237,서울 중랑구 신내동 201-25
2271,7453,신내데시앙포레아파트220동앞,127.1127665,37.61582233,서울 중랑구 신내동 186-3
2272,7454,신내데시앙포레아파트222동앞,127.110942,37.61661469,서울 중랑구 신내동 산 16-2
2273,7455,새솔초등학교입구,127.1097331,37.61713294,서울 중랑구 신내동 214-6
2274,7456,새솔초등학교,127.1085664,37.61740706,서울 중랑구 신내동 243-27
2275,7457,중랑경찰서정문.우디안101동앞,127.1055275,37.61781225,서울 중랑구 신내동 805-1
2276,7458,중랑경찰서정문.우디안101동앞,127.1053934,37.61777432,서울 중랑구 신내동 805-1
2277,7459,신내우디안아파트107동앞,127.1054118,37.61555892,서울 중랑구 신내동 805-1
2278,7460,신내우디안아파트107동앞,127.1054405,37.61547788,서울 중랑구 신내동 805-1
2279,7461,신내10단지아파트,127.0950619,37.61037751,서울 중랑구 신내동 660
2280,7462,중랑공영차고지삼거리,127.1048775,37.61298765,서울 중랑구 망우동 581-1
2281,7463,우디안아파트114동앞,127.1072569,37.61924767,서울 중랑구 신내동 산 33-1
2282,7464,우디안아파트114동앞,127.1070795,37.61932734,서울 중랑구 신내동 산 33-1
2283,7465,늘푸른근린공원,127.0796665,37.58310752,서울 중랑구 면목동 290-6
2284,7466,늘푸른근린공원,127.0798118,37.58289222,서울 중랑구 면목동 290-6
2285,7467,브라운캐슬B동,127.0750866,37.61362805,서울 중랑구 묵동 395-1
2286,7500,진로아파트앞.종점,127.1015163,37.58770549,서울 중랑구 면목동 1322-1
2287,7501,중화동종점,127.08253,37.60006375,서울 중랑구 중화동 54-4
2288,7502,진주빌라.바다약국,127.1007138,37.58783305,서울 중랑구 면목동 1322-1
2289,7503,정신교회,127.0813988,37.59978184,서울 중랑구 중화동 54-4
2290,7504,마을금고,127.0804442,37.59969106,서울 중랑구 중화동 54-4
2291,7505,공판장,127.0991092,37.58860429,서울 중랑구 면목동 3-4
2292,7506,수협,127.0793881,37.59954937,서울 중랑구 중화동 55-2
2293,7507,새마을금고,127.0973894,37.58920439,서울 중랑구 면목동 49-21
2294,7508,태릉시장,127.0782053,37.59976802,서울 중랑구 중화동 55-2
2295,7509,서일대정문,127.0959357,37.58808263,서울 중랑구 면목동 49-4
2296,7510,서울동부새마을금고본점,127.094358,37.58777671,서울 중랑구 면목동 49-10
2297,7511,서일대정문,127.0958959,37.58775336,서울 중랑구 면목동 49-4
2298,7512,면목역,127.0869812,37.58823629,서울 중랑구 면목동 482-10
2299,7515,면목2동치안센터,127.0760493,37.58968339,서울 중랑구 면목동 294-10
2300,7517,중랑초등학교정문,127.0765283,37.58842234,서울 중랑구 면목동 193-1
2301,7518,IBK기업은행면목동지점,127.0849979,37.58768876,서울 중랑구 면목동 483-2
2302,7519,한신아파트후문,127.0765035,37.58735638,서울 중랑구 면목동 294-9
2303,7520,마을금고,127.0803885,37.59955686,서울 중랑구 중화동 54-4
2304,7521,정신교회,127.0815929,37.5997054,서울 중랑구 중화동 54-4
2305,7523,중화동종점,127.0826221,37.59996718,서울 중랑구 중화동 54-4
2306,7524,지하철7호선면목역,127.0883115,37.58842181,서울 중랑구 면목동 105-13
2307,7525,면목지구대,127.0942025,37.58783786,서울 중랑구 면목동 49-10
2308,7526,새마을금고,127.0973351,37.58911843,서울 중랑구 면목동 483-3
2309,7527,공판장,127.0990597,37.58852182,서울 중랑구 면목동 3-6
2310,7528,진주빌라.바다약국,127.1006688,37.58778268,서울 중랑구 면목동 30-6
2311,7529,진로아파트앞.종점,127.1014914,37.58765023,서울 중랑구 면목동 1322-34
